"genename","uniprot","log2FC_patient","negLogPval","MitoList","complex"
"AP2M1","Q96CW1;Q96CW1-2",-0.0561379763992065,0.60025816150714,"nonmito",""
"AP2S1","P53680",-0.12122311498835,0.889403874775831,"nonmito",""
"AP3B1","O00203;O00203-3",-0.0652172784146323,0.781649111109038,"nonmito",""
"AP3B2","Q13367;Q13367-4",0.004291455765145,0.0230261964507837,"nonmito",""
"AP3D1","O14617;O14617-5",-0.0308870664667324,0.392397947253496,"nonmito",""
"AP3M1","Q9Y2T2",-0.0225218832437761,0.0786100322426558,"nonmito",""
"AP3M2","P53677",0.0421446064817808,0.224731481829794,"nonmito",""
"AP3S1","Q92572",-0.124786280786758,0.913366878552522,"nonmito",""
"AP4B1","Q9Y6B7",0.402539115584611,1.04084588734066,"nonmito",""
"AP4E1","Q9UPM8",-0.128973895765844,0.145258749892338,"nonmito",""
"AP4M1","O00189",0.0756799366943692,0.414086398594441,"nonmito",""
"AP5B1","Q2VPB7",-0.00246601776291477,0.00342632411273934,"nonmito",""
"AP5Z1","O43299",0.01195414890244,0.0174665835572912,"nonmito",""
"APAF1","O14727;O14727-4;O14727-5",-0.227311898162583,0.270644263713214,"nonmito",""
"APBB1","O00213;O00213-2",-0.265622073734015,0.361805499045832,"nonmito",""
"APBB1IP","Q7Z5R6",-0.88095821984172,0.932017340803375,"nonmito",""
"APEH","P13798",0.0539426231866535,0.495286739298136,"nonmito",""
"APEX1","P27695",0.171127934817434,0.737273963909947,"mito",""
"API5","Q9BZZ5",-0.053064007949029,0.652152850794783,"nonmito",""
"APIP","Q96GX9",0.248066773682131,0.452732809617347,"nonmito",""
"APLP2","Q06481;Q06481-3;Q06481-6",-0.158495761723588,0.144448406022022,"nonmito",""
"APMAP","Q9HDC9",-0.188812901944004,2.0408726487266,"nonmito",""
"APOB","P04114",-0.582496816536288,1.04374967328875,"nonmito",""
"APOBEC3B","Q9UH17",0.0151683441760699,0.0263911288985683,"nonmito",""
"APOBEC3C","Q9NRW3",0.15009186966763,0.309092328280759,"nonmito",""
"APOL2","Q9BQE5",-0.214576515326907,0.577711748701851,"nonmito",""
"APOO","Q9BUR5;Q9BUR5-2",-0.298017724150242,2.34023007426052,"mito",""
"APOOL","Q6UXV4",-0.211943387313312,0.617545686243761,"mito",""
"APP","P05067;P05067-9",-0.390858543332527,1.46755114966468,"nonmito",""
"APPL1","Q9UKG1",0.204038881339082,0.736525970087688,"nonmito",""
"APPL2","Q8NEU8",-0.0602448758354157,0.689908480724859,"nonmito",""
"APRT","P07741",0.174278449839651,1.27427572837265,"nonmito",""
"AQR","O60306",-0.0135924824954579,0.0403888149218714,"nonmito",""
"ARAF","P10398",0.00207664532628726,0.00796485430794386,"nonmito",""
"ARAP1","Q96P48;Q96P48-3",-0.061307015708822,0.119028289283161,"nonmito",""
"ARCN1","P48444",-0.0704225839718973,0.693305395278658,"nonmito",""
"ARF1","P84077",-0.213517875355279,1.33623308513364,"nonmito",""
"ARF4","P18085",-0.277573233888432,2.10235558430056,"nonmito",""
"ARF5","P84085",0.103940224107649,0.884188148283444,"mito",""
"ARF6","P62330",-0.233887120166887,0.648962998048941,"nonmito",""
"ARFGAP1","Q8N6T3",-0.20854392626627,2.62427028570938,"nonmito",""
"ARFGAP2","Q8N6H7",-0.00243034281115939,0.00480380568058959,"nonmito",""
"ARFGAP3","Q9NP61;Q9NP61-2",-0.0982173329483977,1.11870254710646,"nonmito",""
"ARFGEF1","Q9Y6D6",-0.039293615703869,0.284035148393571,"nonmito",""
"ARFGEF2","Q9Y6D5",-0.0611247328572748,0.424700870083496,"nonmito",""
"ARFIP1","P53367-2",-0.2108949840847,0.801768958140519,"nonmito",""
"ARFIP2","P53365;P53365-3",-0.0207617027657516,0.0388686681095809,"nonmito",""
"ARGLU1","Q9NWB6",0.171290432677782,0.240464103347359,"nonmito",""
"ARHGAP1","Q07960",-0.167416024234306,0.914969468976858,"nonmito",""
"ARHGAP10","A1A4S6",0.0456853185769877,0.177978518239023,"nonmito",""
