"genename","uniprot","mean_ctrl","mean_patient","mito","complex"
"ARHGEF6","Q15052;Q15052-2",122506.2,68903.1,"nonmito",""
"ARHGEF7","Q14155-1;Q14155-5",104162.46,88060.1666666667,"nonmito",""
"ARID1A","O14497;O14497-3",46534.42,34138.55,"nonmito",""
"ARID2","Q68CP9;Q68CP9-3",48591.38,34963.2,"nonmito",""
"ARIH1","Q9Y4X5",46203.22,45841.4666666667,"nonmito",""
"ARIH2","O95376",48410.24,57229.5666666667,"nonmito",""
"ARL1","P40616;P40616-2",367229.4,363192.333333333,"nonmito",""
"ARL2","P36404",135604.44,139150.333333333,"mito",""
"ARL2BP","Q9Y2Y0;Q9Y2Y0-2",73603.6,74654.5,"nonmito",""
"ARL3","P36405",238988.6,288531.333333333,"nonmito",""
"ARL6IP5","O75915",255478.2,221008.666666667,"nonmito",""
"ARL8B","Q9NVJ2",278300.2,322028.333333333,"nonmito",""
"ARMC10","Q8N2F6;Q8N2F6-2;Q8N2F6-3;Q8N2F6-4",48212.52,55870.9333333333,"mito",""
"ARMC6","Q6NXE6;Q6NXE6-2",31770.38,39570.7,"nonmito",""
"ARMC8","Q8IUR7",59378.66,48158.7,"nonmito",""
"ARMC9","Q7Z3E5;Q7Z3E5-2",115310.7,47221.1666666667,"nonmito",""
"ARMCX1","Q9P291",78228.32,102971.8,"mito",""
"ARMCX2","Q7L311",89988.18,65220.2,"mito",""
"ARMCX3","Q9UH62",118968.2,144059,"mito",""
"ARMH3","Q5T2E6",32038.3,42774.1333333333,"nonmito",""
"ARMT1","Q9H993",111762.94,120531.666666667,"nonmito",""
"ARPC1A","Q92747",169947,161353.666666667,"nonmito",""
"ARPC1B","O15143",185715.8,194154,"nonmito",""
"ARPC2","O15144",272715.2,261573,"nonmito",""
"ARPC3","O15145",229788.4,210260,"nonmito",""
"ARPC4","P59998;P59998-3",472308.2,477270.333333333,"nonmito",""
"ARPC5","O15511",187638.4,217784,"nonmito",""
"ARPC5L","Q9BPX5",358114,370197.333333333,"nonmito",""
"ARPIN","Q7Z6K5;Q7Z6K5-2",62169.02,61715.5,"nonmito",""
"ARSA","P15289;P15289-2",167407.2,195664.333333333,"nonmito",""
"ARSB","P15848",89712.66,159383,"nonmito",""
"ASAH1","Q13510;Q13510-2",194072.2,318283.333333333,"nonmito",""
"ASAP1","Q9ULH1;Q9ULH1-2",64991.18,52581.4,"nonmito",""
"ASAP2","O43150;O43150-2",28684.2,25847.5333333333,"nonmito",""
"ASCC1","Q8N9N2-2",65659.62,53826.0333333333,"nonmito",""
"ASCC2","Q9H1I8",104495.4,62765.1333333333,"nonmito",""
"ASCC3","Q8N3C0",79225.04,64604.3,"nonmito",""
"ASF1A","Q9Y294",19186.5,27290.3666666667,"nonmito",""
"ASH2L","Q9UBL3;Q9UBL3-3",27937.72,22737.3,"nonmito",""
"ASL","P04424;P04424-2",146553,164581.666666667,"nonmito",""
"ASMTL","O95671",45725.58,52737.8666666667,"nonmito",""
"ASNS","P08243;P08243-2",153514.16,259671.333333333,"nonmito",""
"ASPH","Q12797;Q12797-10",295124.2,240597.333333333,"nonmito",""
"ASPSCR1","Q9BZE9;Q9BZE9-2",55940.14,51599.5333333333,"nonmito",""
"ASS1","P00966",306476.48,161415,"nonmito",""
"ATAD1","Q8NBU5",76228.54,91601.2333333333,"mito",""
"ATAD3A","Q9NVI7-2",234424,223423,"mito",""
"ATAD3B","Q5T9A4",67152.725,79330.2333333333,"mito",""
"ATE1","O95260-2",62242.02,43892.8,"nonmito",""
"ATG101","Q9BSB4",31954.9666666667,40524.4333333333,"nonmito",""
"ATG16L1","Q676U5;Q676U5-2",62109.12,56301,"nonmito",""
"ATG2A","Q2TAZ0;Q2TAZ0-3",35798.52,27347.15,"nonmito",""
"ATG2B","Q96BY7",41926.06,34349.7,"nonmito",""
"ATG3","Q9NT62",130166,148418,"nonmito",""
"ATG4B","Q9Y4P1;Q9Y4P1-2;Q9Y4P1-6",43475.32,42860.2666666667,"nonmito",""
"ATG5","Q9H1Y0",77323.52,78907.0666666667,"nonmito",""
"ATG7","O95352",81827.9,68745.5666666667,"nonmito",""
"ATG9A","Q7Z3C6",52323.82,42670.8333333333,"nonmito",""
"ATIC","P31939",281729,298850,"nonmito",""
"ATL1","Q8WXF7;Q8WXF7-2",49187.14,35967.6,"nonmito",""
"ATL2","Q8NHH9;Q8NHH9-3;Q8NHH9-5",31778.02,55247.6333333333,"nonmito",""
"ATL3","Q6DD88",202455.4,225066.666666667,"nonmito",""
"ATOX1","O00244",92993.2,82312.2,"nonmito",""
"ATP11B","Q9Y2G3",81971.8,66145.0333333333,"nonmito",""
"ATP11C","Q8NB49-3",78417.8,60273.8,"nonmito",""
"ATP13A1","Q9HD20;Q9HD20-2",95387.86,117163.666666667,"nonmito",""
"ATP13A3","Q9H7F0",57785.26,77772.9,"nonmito",""
"ATP1A1","P05023;P05023-4",164045,217189.333333333,"nonmito",""
"ATP1B1","P05026;P05026-2",63912.22,90838.4666666667,"nonmito",""
"ATP1B3","P54709",359941.8,423563.333333333,"nonmito",""
"ATP2A2","P16615",181716,209722.666666667,"nonmito",""
"ATP2B1","P20020;P20020-1;P20020-4;P20020-6",165453.2,167683.666666667,"nonmito",""
"ATP2B4","P23634;P23634-6;P23634-7;P23634-8",226659,222235.666666667,"nonmito",""
"ATP2C1","P98194-3",64117.06,63136.7,"nonmito",""
"ATP5F1A","P25705",973373.2,910721.333333333,"mito","CV"
"ATP5F1B","P06576",726352.8,741464.666666667,"mito","CV"
"ATP5F1C","P36542;P36542-2",299315,262222.666666667,"mito","CV"
"ATP5F1D","P30049",71564.9,94731.7333333333,"mito","CV"
"ATP5IF1","Q9UII2",83146.92,57711.4,"mito","CV"
"ATP5MD","Q96IX5",114149.44,147953.333333333,"mito","CV"
"ATP5ME","P56385",123635.26,98307.4,"mito","CV"
"ATP5MF","P56134;P56134-3",631421,729451,"mito","CV"
"ATP5MG","O75964",306790.2,234556.333333333,"mito","CV"
"ATP5PB","P24539",144759.6,133391.333333333,"mito","CV"
"ATP5PD","O75947",105596.32,111659,"mito","CV"
"ATP5PO","P48047",476888.6,415586,"mito","CV"
"ATP6AP1","Q15904",122719.2,128006.333333333,"nonmito",""
"ATP6AP2","O75787;O75787-2",63192.58,69644.3,"nonmito",""
"ATP6V0A1","Q93050;Q93050-1;Q93050-3",126080.84,114190,"nonmito",""
"ATP6V0A2","Q9Y487",51003.98,69644.0333333333,"nonmito",""
"ATP6V0D1","P61421",164327.8,178846.333333333,"nonmito",""
"ATP6V1A","P38606",184571.4,199094,"nonmito",""
"ATP6V1B2","P21281",242843.2,286531.666666667,"nonmito",""
"ATP6V1C1","P21283",91409.52,96509.3333333333,"nonmito",""
"ATP6V1D","Q9Y5K8",87067.52,92641.9333333333,"nonmito",""
"ATP6V1E1","P36543",267637.6,297369.666666667,"nonmito",""
"ATP6V1F","Q16864;Q16864-2",80883.78,84390.6333333333,"nonmito",""
"ATP6V1G1","O75348",127645.6,100315.733333333,"nonmito",""
"ATP6V1H","Q9UI12;Q9UI12-2",77088.12,76198.8,"nonmito",""
"ATP8B2","P98198;P98198-3",41739.72,22808.5,"nonmito",""
"ATP9A","O75110",67013.2,61068.3666666667,"nonmito",""
"ATPAF2","Q8N5M1",42224.4,31257,"mito",""
"ATRN","O75882",24112.64,23769,"nonmito",""
"ATXN10","Q9UBB4",95765.34,96685.6666666667,"nonmito",""
"ATXN2","Q99700;Q99700-2;Q99700-4",64006.14,53465.1333333333,"nonmito",""
"ATXN2L","Q8WWM7;Q8WWM7-2;Q8WWM7-3;Q8WWM7-4;Q8WWM7-5;Q8WWM7-6;Q8WWM7-8;Q8WWM7-9",61975.1,60341.9666666667,"nonmito",""
"AUP1","Q9Y679",78532.84,80812.5333333333,"nonmito",""
"AVL9","Q8NBF6;Q8NBF6-2",91209.3333333333,89192.25,"nonmito",""
"AXL","P30530",92051.58,78260.9333333333,"nonmito",""
"B2M","P61769",80044.1,73451.4,"nonmito",""
"B3GALT6","Q96L58",38083.52,22662.6666666667,"nonmito",""
"B3GAT3","O94766",142829.96,97252.2,"nonmito",""
"B3GLCT","Q6Y288",32268.48,20640.3,"nonmito",""
"B4GALT1","P15291;P15291-2",23162.32,29456.9333333333,"nonmito",""
