"genename","uniprot","mean_patient","mean_ctrl","UniProt","mito","complex"
"CD2AP","Q9Y5K6",91217.3,103446.666666667,"Q9Y5K6","nonmito",""
"CD2BP2","O95400",275239,311037,"O95400","nonmito",""
"CD320","Q9NPF0",210274.55,234332.333333333,"Q9NPF0","nonmito",""
"CD46","P15529-2;P15529-3;P15529-4;P15529-5;P15529-6;P15529-7",101084,118257,"P15529","nonmito",""
"CD55","P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7",147280,100238.266666667,"P08174","nonmito",""
"CD59","P13987;P13987-2",181592.666666667,173032.666666667,"P13987","nonmito",""
"CD63","P08962;P08962-2;P08962-3",428255.333333333,655738,"P08962","nonmito",""
"CD81","P60033",489824.333333333,444806,"P60033","nonmito",""
"CD99","P14209;P14209-3",207406.333333333,166817,"P14209","nonmito",""
"CD99L2","Q8TCZ2;Q8TCZ2-2;Q8TCZ2-3;Q8TCZ2-5",197449,165673.333333333,"Q8TCZ2","nonmito",""
"CDAN1","Q8IWY9;Q8IWY9-1",41993.3666666667,40440.5333333333,"Q8IWY9","nonmito",""
"CDC123","O75794",328342.333333333,383132.666666667,"O75794","nonmito",""
"CDC16","Q13042;Q13042-2;Q13042-3",151189.333333333,147183,"Q13042","nonmito",""
"CDC20","Q12834",127736.666666667,177103,"Q12834","nonmito",""
"CDC23","Q9UJX2",148185.333333333,162066.333333333,"Q9UJX2","nonmito",""
"CDC25C","P30307;P30307-2",138901.666666667,142168.333333333,"P30307","nonmito",""
"CDC26","Q8NHZ8",33615.1333333333,79894.5,"Q8NHZ8","nonmito",""
"CDC27","P30260;P30260-2",140343,158787.333333333,"P30260","nonmito",""
"CDC34","P49427",239520,289934.666666667,"P49427","nonmito",""
"CDC37","Q16543",309282.333333333,318694.666666667,"Q16543","nonmito",""
"CDC40","O60508",201376,199225.333333333,"O60508","nonmito",""
"CDC42","P60953",707886.333333333,783282.333333333,"P60953","nonmito",""
"CDC42BPA","Q5VT25;Q5VT25-2;Q5VT25-4;Q5VT25-5",91345.2,83954.5333333333,"Q5VT25","nonmito",""
"CDC42BPB","Q9Y5S2",90590.1333333333,81837.7333333333,"Q9Y5S2","nonmito",""
"CDC42EP1","Q00587;Q00587-2",262633.666666667,96375.5666666667,"Q00587","nonmito",""
"CDC42EP4","Q9H3Q1",96770.1333333333,103305.466666667,"Q9H3Q1","nonmito",""
"CDC45","O75419;O75419-3",141837.333333333,153776.333333333,"O75419","nonmito",""
"CDC5L","Q99459",368630.666666667,365563.333333333,"Q99459","nonmito",""
"CDC7","O00311",67524.1,79541.4666666667,"O00311","nonmito",""
"CDC73","Q6P1J9",220992.666666667,217874.666666667,"Q6P1J9","nonmito",""
"CDCA2","Q69YH5",55998.15,60749.5666666667,"Q69YH5","nonmito",""
"CDCA3","Q99618",67085.9333333333,65027.1,"Q99618","nonmito",""
"CDCA5","Q96FF9",156490.666666667,141612.666666667,"Q96FF9","nonmito",""
"CDCA8","Q53HL2",220590.666666667,198206.666666667,"Q53HL2","nonmito",""
"CDH2","P19022;P19022-2",208223,132348,"P19022","nonmito",""
"CDIPT","O14735",269411,221565.666666667,"O14735","nonmito",""
"CDK1","P06493",551404,564460.333333333,"P06493","nonmito",""
"CDK11B","P21127;P21127-2;P21127-3;P21127-8",210908.666666667,215434.666666667,"P21127","nonmito",""
"CDK12","Q9NYV4;Q9NYV4-2",88886.8333333333,91776.2333333333,"Q9NYV4","nonmito",""
"CDK13","Q14004;Q14004-2",34362.2333333333,37212.1,"Q14004","nonmito",""
"CDK16","Q00536;Q00536-2;Q00536-3",144019,101692.666666667,"Q00536","nonmito",""
"CDK2","P24941",253349,267169.666666667,"P24941","nonmito",""
"CDK4","P11802",317293.666666667,385205.333333333,"P11802","nonmito",""
"CDK5","Q00535",234862.333333333,235071,"Q00535","nonmito",""
"CDK5RAP1","Q96SZ6-3",107121.8,111330.333333333,"Q96SZ6","mito",""
"CDK5RAP2","Q96SN8;Q96SN8-3",46305,54715.0333333333,"Q96SN8","nonmito",""
"CDK5RAP3","Q96JB5;Q96JB5-4",129777.666666667,124805,"Q96JB5","nonmito",""
"CDK6","Q00534",138384.333333333,167979.666666667,"Q00534","nonmito",""
"CDK7","P50613",184023,190983.333333333,"P50613","nonmito",""
"CDK8","P49336;P49336-2",107638.333333333,114637,"P49336","nonmito",""
"CDK9","P50750;P50750-2",198613,189615.333333333,"P50750","nonmito",""
"CDKAL1","Q5VV42",167340.666666667,175953.666666667,"Q5VV42","nonmito",""
"CDKN2A","Q8N726",135557,136317.333333333,"P42771","nonmito",""
"CDKN2A","P42771;P42771-4",1072298,1070592.66666667,"P42771","nonmito",""
"CDKN2AIP","Q9NXV6",90596.5,101556.7,"Q9NXV6","nonmito",""
"CDS2","O95674",157933.333333333,151974.666666667,"O95674","nonmito",""
"CDV3","Q9UKY7",176079,178069.333333333,"Q9UKY7","nonmito",""
"CDYL","Q9Y232;Q9Y232-2",58135.1333333333,75050.2666666667,"Q9Y232","nonmito",""
"CEBPZ","Q03701",179536,169510.333333333,"Q03701","nonmito",""
"CECR2","Q9BXF3;Q9BXF3-3",63534.4666666667,53005.1333333333,"Q9BXF3","nonmito",""
"CELF1","Q92879;Q92879-2;Q92879-3;Q92879-4;Q92879-6",231606.666666667,245277.333333333,"Q92879","nonmito",""
"CENPB","P07199",108030.666666667,126178.666666667,"P07199","nonmito",""
"CENPC","Q03188",82973.4666666667,67876.2666666667,"Q03188","nonmito",""
"CENPE","Q02224;Q02224-3",74922.9,87003.2333333333,"Q02224","nonmito",""
"CENPF","P49454",77580.1333333333,78727.3,"P49454","nonmito",""
"CENPH","Q9H3R5",203873.666666667,189653,"Q9H3R5","nonmito",""
"CENPM","Q9NSP4",171887.333333333,231786.333333333,"Q9NSP4","nonmito",""
"CENPQ","Q7L2Z9",126185,114697.333333333,"Q7L2Z9","nonmito",""
"CENPT","Q96BT3;Q96BT3-2",54708.4,55006.1,"Q96BT3","nonmito",""
"CENPU","Q71F23",103420.166666667,92896.6333333333,"Q71F23","nonmito",""
"CENPV","Q7Z7K6",262587.333333333,230583.666666667,"Q7Z7K6","nonmito",""
"CEP120","Q8N960",30267.8666666667,25228.9333333333,"Q8N960","nonmito",""
"CEP128","Q6ZU80;Q6ZU80-1",68121.7,81081.0333333333,"Q6ZU80","nonmito",""
"CEP131","Q9UPN4;Q9UPN4-2",123796.333333333,123233,"Q9UPN4","nonmito",""
"CEP135","Q66GS9",79411.3,75671.1666666667,"Q66GS9","nonmito",""
"CEP170","Q5SW79",147222,143625.666666667,"Q5SW79","nonmito",""
"CEP170","Q5SW79-2",14307.77,26337.4666666667,"Q5SW79","nonmito",""
"CEP250","Q9BV73;Q9BV73-2",73984.2333333333,65152.1333333333,"Q9BV73","nonmito",""
"CEP290","O15078",147388.333333333,144238.666666667,"O15078","nonmito",""
"CEP350","Q5VT06",134197.666666667,125991,"Q5VT06","nonmito",""
"CEP41","Q9BYV8",112428.666666667,112928.666666667,"Q9BYV8","nonmito",""
"CEP43","O95684;O95684-2",163260.333333333,188350.666666667,"O95684","nonmito",""
"CEP44","Q9C0F1;Q9C0F1-2",64319.8333333333,76201.9,"Q9C0F1","nonmito",""
"CEP55","Q53EZ4",89199.4666666667,91309.8333333333,"Q53EZ4","nonmito",""
"CEP57","Q86XR8;Q86XR8-2;Q86XR8-3;Q86XR8-4;Q86XR8-5",248822.5,339824,"Q86XR8","nonmito",""
"CEP78","Q5JTW2;Q5JTW2-2;Q5JTW2-3;Q5JTW2-5",73139.1,78636.1,"Q5JTW2","nonmito",""
"CEP85","Q6P2H3;Q6P2H3-2",110396.333333333,118531,"Q6P2H3","nonmito",""
"CEP97","Q8IW35;Q8IW35-2",90832.1333333333,91793.3,"Q8IW35","nonmito",""
"CERS1","P27544;P27544-2",87504.3333333333,65617.1333333333,"P27544","nonmito",""
"CERS2","Q96G23",229993.666666667,217883,"Q96G23","nonmito",""
"CERS5","Q8N5B7",52179.7,41865.7333333333,"Q8N5B7","nonmito",""
"CERT1","Q9Y5P4;Q9Y5P4-3",149038.333333333,142360.333333333,"Q9Y5P4","nonmito",""
"CETN2","P41208",182604.666666667,168115.333333333,"P41208","nonmito",""
"CETN3","O15182",76504.4666666667,46207.8333333333,"O15182","nonmito",""
"CFAP20","Q9Y6A4",371917,369753.666666667,"Q9Y6A4","nonmito",""
"CFAP298","P57076",141147.666666667,146133.333333333,"P57076","nonmito",""
"CFAP36","Q96G28;Q96G28-2",137526,125931.666666667,"Q96G28","nonmito",""
"CFDP1","Q9UEE9",378403.666666667,372936.333333333,"Q9UEE9","nonmito",""
"CFL1","P23528",1218270,1251570,"P23528","nonmito",""
"CFL2","Q9Y281;Q9Y281-3",429952.666666667,413437,"Q9Y281","nonmito",""
"CGGBP1","Q9UFW8",179570,163545.666666667,"Q9UFW8","nonmito",""
"CGN","Q9P2M7",79037.3,78182.7333333333,"Q9P2M7","nonmito",""
"CHAC2","Q8WUX2",124279,139803.333333333,"Q8WUX2","nonmito",""
"CHAF1A","Q13111",122362,134830.333333333,"Q13111","nonmito",""
"CHAF1B","Q13112",179891.333333333,182410,"Q13112","nonmito",""
"CHAMP1","Q96JM3",136994,142684,"Q96JM3","nonmito",""
"CHCHD2","Q9Y6H1",323769.333333333,179138.333333333,"Q9Y6H1","mito",""
"CHCHD3","Q9NX63",248018.333333333,250701,"Q9NX63","mito",""
"CHCHD4","Q8N4Q1;Q8N4Q1-2",246298.333333333,240536.666666667,"Q8N4Q1","mito",""
"CHCHD6","Q9BRQ6",63818.7333333333,60920.9666666667,"Q9BRQ6","mito",""
"CHD1","O14646;O14646-2",114040,113186.333333333,"O14646","nonmito",""
"CHD1L","Q86WJ1",146087,125452.666666667,"Q86WJ1","nonmito",""
"CHD2","O14647;O14647-2",104374.266666667,98287.0333333333,"O14647","nonmito",""
"CHD4","Q14839;Q14839-2",248843.666666667,254756.333333333,"Q14839","nonmito",""
"CHD7","Q9P2D1",114123.333333333,117833.333333333,"Q9P2D1","nonmito",""
"CHD8","Q9HCK8",108381,118772.666666667,"Q9HCK8","nonmito",""
"CHDH","Q8NE62",109027,91012.5,"Q8NE62","mito",""
"CHEK1","O14757",111633.666666667,113972,"O14757","nonmito",""
"CHEK2","O96017;O96017-4;O96017-9",96451.5,112320.333333333,"O96017","nonmito",""
"CHERP","Q8IWX8",247844,247472.666666667,"Q8IWX8","nonmito",""
"CHID1","Q9BWS9",168950,147089,"Q9BWS9","nonmito",""
"CHKA","P35790;P35790-2",44665.7,108420.9,"P35790","nonmito",""
"CHM","P24386",110352.666666667,107572.666666667,"P24386","nonmito",""
"CHML","P26374",61073.3,57339.3666666667,"P26374","nonmito",""
"CHMP1A","Q9HD42",152524.333333333,159303.333333333,"Q9HD42","nonmito",""
"CHMP1B","Q7LBR1",254406.666666667,254979.333333333,"Q7LBR1","nonmito",""
"CHMP2A","O43633",263308.333333333,251430.333333333,"O43633","nonmito",""
"CHMP2B","Q9UQN3",177276,186405.666666667,"Q9UQN3","nonmito",""
"CHMP3","Q9Y3E7",243113,268117,"0","nonmito",""
"CHMP4A","Q9BY43;Q9BY43-2",183049.666666667,187088.333333333,"Q9BY43","nonmito",""
"CHMP4B","Q9H444",383041.666666667,373687.666666667,"Q9H444","nonmito",""
"CHMP5","Q9NZZ3;Q9NZZ3-2",776629,751617,"Q9NZZ3","nonmito",""
"CHMP6","Q96FZ7",147721.333333333,139558.666666667,"Q96FZ7","nonmito",""
"CHMP7","Q8WUX9",138594,138677.666666667,"Q8WUX9","nonmito",""
"CHORDC1","Q9UHD1",407037.333333333,435314.333333333,"Q9UHD1","nonmito",""
"CHP1","Q99653",148666,145190.333333333,"Q99653","nonmito",""
"CHPF","Q8IZ52",573970.333333333,537177.333333333,"Q8IZ52","nonmito",""
"CHRAC1","Q9NRG0",362851.333333333,373847.666666667,"Q9NRG0","nonmito",""
"CHST14","Q8NCH0",76320.8333333333,78320.5,"Q8NCH0","nonmito",""
"CHSY1","Q86X52",61741.9,56336.4333333333,"Q86X52","nonmito",""
"CHTF18","Q8WVB6;Q8WVB6-2",94962.3666666667,112794.333333333,"Q8WVB6","nonmito",""
"CHTF8","P0CG13",46867.2333333333,57386.1333333333,"P0CG12","nonmito",""
"CHTOP","Q9Y3Y2;Q9Y3Y2-3;Q9Y3Y2-4",243703.333333333,245224,"Q9Y3Y2","nonmito",""
"CHUK","O15111",96749.7666666667,88495.5,"O15111","nonmito",""
"CHURC1","Q8WUH1",277543.666666667,304922.333333333,"Q8WUH1","nonmito",""
"CIAO1","O76071",219290.666666667,263363.333333333,"O76071","nonmito",""
"CIAO2B","Q9Y3D0",179724.333333333,169550.333333333,"Q9Y3D0","nonmito",""
"CIAO3","Q9H6Q4",76825,87813.7666666667,"Q9H6Q4","nonmito",""
"CIAPIN1","Q6FI81",222322.666666667,267923.333333333,"Q6FI81","nonmito",""
"CIP2A","Q8TCG1",141977.333333333,147286.333333333,"Q8TCG1","nonmito",""
"CIRBP","Q14011",483381,467029,"Q14011","nonmito",""
"CISD1","Q9NZ45",151814.333333333,110601,"Q9NZ45","mito",""
"CISD2","Q8N5K1",336243.333333333,339665,"Q8N5K1","nonmito",""
"CIT","O14578;O14578-4",85436.5333333333,82122.2666666667,"O14578","nonmito",""
"CIZ1","Q9ULV3;Q9ULV3-2;Q9ULV3-5",84444.2,86819.3,"Q9ULV3","nonmito",""
"CKAP2","Q8WWK9-5",140777.666666667,148954,"Q8WWK9","nonmito",""
"CKAP2L","Q8IYA6",89290.7666666667,83808.1,"Q8IYA6","nonmito",""
"CKAP4","Q07065",315194.333333333,250611.333333333,"Q07065","nonmito",""
"CKAP5","Q14008",201363.333333333,197337.333333333,"Q14008","nonmito",""
"CKB","P12277",1811826.66666667,1778636.66666667,"P12277","nonmito",""
"CKM","P06732",255448.666666667,246742,"P06732","nonmito",""
"CKMT1A","P12532",737168.333333333,593854.666666667,"0","mito",""
"CKS1B","P61024",113353.5,166833.333333333,"P61024","nonmito",""
"CLASP1","Q7Z460",147229.666666667,148910.666666667,"Q7Z460","nonmito",""
"CLASP2","O75122-3",93730.0333333333,99721.3,"O75122","nonmito",""
"CLASP2","O75122",125342,134665.666666667,"O75122","nonmito",""
"CLCC1","Q96S66",92718.6,92895.4666666667,"Q96S66","nonmito",""
"CLCN3","P51790;P51790-4",104566.666666667,96824.0333333333,"P51790","nonmito",""
"CLCN5","P51795-2",73625.5333333333,64362.5333333333,"P51795","nonmito",""
"CLCN7","P51798",81935.8333333333,82309.2666666667,"P51798","nonmito",""
"CLDND1","Q9NY35;Q9NY35-2",87227.9,78105.1,"Q9NY35","nonmito",""
"CLGN","O14967",72953.0333333333,66858.6333333333,"O14967","nonmito",""
"CLIC1","O00299",478518,493694.666666667,"O00299","nonmito",""
"CLIC4","Q9Y696",327188.666666667,265303.333333333,"Q9Y696","nonmito",""
"CLINT1","Q14677-3",217494.666666667,223485,"Q14677","nonmito",""
"CLIP1","P30622-2",113674.666666667,106419,"P30622","nonmito",""
"CLK2","P49760;P49760-3",147083,130694.666666667,"P49760","nonmito",""
"CLN5","O75503",194898,214014.333333333,"O75503","nonmito",""
"CLNS1A","P54105",587118.333333333,660384.333333333,"P54105","nonmito",""
"CLP1","Q92989",139829,144400,"Q92989","nonmito",""
"CLPB","Q9H078-2",297388.666666667,268845.333333333,"Q9H078","mito",""
"CLPP","Q16740",249457.666666667,243374,"Q16740","mito",""
"CLPTM1","O96005",260333.666666667,322271.666666667,"O96005","nonmito",""
"CLPTM1L","Q96KA5;Q96KA5-2",136157.666666667,134216.666666667,"Q96KA5","nonmito",""
"CLPX","O76031",219507.666666667,210539,"O76031","mito",""
"CLSPN","Q9HAW4;Q9HAW4-3",79195.7333333333,86402.3666666667,"Q9HAW4","nonmito",""
"CLTA","P09496-2",572871.666666667,607087,"P09496","nonmito",""
"CLTB","P09497-2",196963.333333333,186914.333333333,"P09497","nonmito",""
"CLTC","Q00610;Q00610-2",673810.333333333,699859,"Q00610","nonmito",""
"CLTCL1","P53675",595715,644966,"P53675","nonmito",""
"CLUH","O75153",236510,251010,"O75153","nonmito",""
"CMAS","Q8NFW8",179664.666666667,150104.333333333,"Q8NFW8","nonmito",""
"CMBL","Q96DG6",204431.333333333,199032,"Q96DG6","nonmito",""
"CMC1","Q7Z7K0",113381.333333333,85147.7333333333,"Q7Z7K0","mito",""
"CMPK1","P30085",237248.666666667,234435.666666667,"P30085","nonmito",""
"CMSS1","Q9BQ75;Q9BQ75-2",157316.666666667,132758,"Q9BQ75","nonmito",""
"CMTR1","Q8N1G2",154817.666666667,151261.666666667,"Q8N1G2","nonmito",""
"CMTR2","Q8IYT2",28036.8666666667,34195.0333333333,"Q8IYT2","nonmito",""
"CNBP","P62633;P62633-2",482630.333333333,455571,"P62633","nonmito",""
"CNDP2","Q96KP4",412190.333333333,370223.333333333,"Q96KP4","nonmito",""
"CNN2","Q99439",209193,214120.666666667,"Q99439","nonmito",""
"CNN3","Q15417",368401.333333333,382372.333333333,"Q15417","nonmito",""
"CNNM3","Q8NE01;Q8NE01-2",106033.666666667,123504,"Q8NE01","nonmito",""
"CNNM4","Q6P4Q7",59090.4,43141.1,"Q6P4Q7","nonmito",""
"CNOT1","A5YKK6",197753.333333333,207739.666666667,"A5YKK6","nonmito",""
"CNOT10","Q9H9A5;Q9H9A5-6",122707.333333333,127961,"Q9H9A5","nonmito",""
"CNOT11","Q9UKZ1",111793,111877.333333333,"Q9UKZ1","nonmito",""
"CNOT2","Q9NZN8",254253.666666667,263857.333333333,"Q9NZN8","nonmito",""
"CNOT3","O75175",212567.666666667,228869.666666667,"O75175","nonmito",""
"CNOT4","O95628-10;O95628-6;O95628-9",120668.666666667,132848,"O95628","nonmito",""
"CNOT6L","Q96LI5",84777.6666666667,92481.6666666667,"Q96LI5","nonmito",""
"CNOT7","Q9UIV1",150143.333333333,160834,"Q9UIV1","nonmito",""
"CNOT8","Q9UFF9;Q9UFF9-3",161595.666666667,162345,"Q9UFF9","nonmito",""
"CNOT9","Q92600",179838.333333333,180850.333333333,"Q92600","nonmito",""
"CNP","P09543;P09543-2",236134.333333333,256681.333333333,"P09543","nonmito",""
"CNPY2","Q9Y2B0",488599.333333333,414882.333333333,"Q9Y2B0","nonmito",""
"CNPY3","Q9BT09",124799,123762.666666667,"Q9BT09","nonmito",""
"CNPY4","Q8N129",85659.7666666667,66462.4666666667,"Q8N129","nonmito",""
"CNRIP1","Q96F85",143617.666666667,91816.4,"Q96F85","nonmito",""
"CNTN1","Q12860;Q12860-2",135583.333333333,104144.833333333,"Q12860","nonmito",""
"COA1","Q9GZY4",76788.8,59901,"Q9GZY4","mito",""
"COA3","Q9Y2R0",186141,176954,"Q9Y2R0","mito",""
"COA6","Q5JTJ3;Q5JTJ3-2;Q5JTJ3-3",275248.666666667,271433.666666667,"Q5JTJ3","mito",""
"COA7","Q96BR5",102519.2,104380,"Q96BR5","mito",""
"COASY","Q13057;Q13057-2",187005,173805.666666667,"Q13057","mito",""
"COG1","Q8WTW3",92424.7333333333,86326,"Q8WTW3","nonmito",""
"COG2","Q14746;Q14746-2",100972.7,97262.6,"Q14746","nonmito",""
"COG3","Q96JB2",78032.4333333333,68375.1,"Q96JB2","nonmito",""
"COG4","Q9H9E3",193098.666666667,198205,"Q9H9E3","nonmito",""
"COG5","Q9UP83-2",123847,117490.666666667,"Q9UP83","nonmito",""
"COG6","Q9Y2V7",142746,137123.666666667,"Q9Y2V7","nonmito",""
"COG7","P83436",102739.666666667,99973.0333333333,"P83436","nonmito",""
"COG8","Q96MW5",184164.666666667,187422.666666667,"Q96MW5","nonmito",""
"COIL","P38432",206699.333333333,219590.666666667,"P38432","nonmito",""
"COL6A1","P12109",73920.4,62024.2333333333,"P12109","nonmito",""
"COLGALT1","Q8NBJ5",262993.666666667,230125,"Q8NBJ5","nonmito",""
"COMMD1","Q8N668;Q8N668-2",71393.8333333333,71547.7333333333,"Q8N668","nonmito",""
"COMMD10","Q9Y6G5",117786,115648,"Q9Y6G5","nonmito",""
"COMMD2","Q86X83;Q86X83-2",191895,193946.333333333,"Q86X83","nonmito",""
"COMMD3","Q9UBI1",229564.333333333,222922.333333333,"Q9UBI1","nonmito",""
"COMMD4","Q9H0A8",146482.333333333,155458.333333333,"Q9H0A8","nonmito",""
"COMMD5","Q9GZQ3",146765.333333333,123979,"Q9GZQ3","nonmito",""
"COMMD6","Q7Z4G1;Q7Z4G1-2",123418.666666667,119743.333333333,"Q7Z4G1","nonmito",""
"COMMD7","Q86VX2;Q86VX2-2",63000,48731.6,"Q86VX2","nonmito",""
"COMMD8","Q9NX08",103325.166666667,93865,"Q9NX08","nonmito",""
"COMMD9","Q9P000",99819.6,110030,"Q9P000","nonmito",""
"COMT","P21964;P21964-2",446158.666666667,358123,"P21964","mito",""
"COMTD1","Q86VU5",203571,154176,"Q86VU5","mito",""
"COPA","P53621",391702.666666667,436841,"P53621","nonmito",""
"COPB1","P53618",295626,353349.666666667,"P53618","nonmito",""
"COPB2","P35606",391809.333333333,463730.333333333,"P35606","nonmito",""
"COPE","O14579",350181.666666667,380719.333333333,"O14579","nonmito",""
"COPG1","Q9Y678",179411.333333333,219836.666666667,"Q9Y678","nonmito",""
"COPG2","Q9UBF2",248553.666666667,271105.333333333,"Q9UBF2","nonmito",""
"COPS2","P61201;P61201-2",213657.666666667,212320.333333333,"P61201","nonmito",""
"COPS3","Q9UNS2",213730.666666667,246542.666666667,"Q9UNS2","nonmito",""
"COPS4","Q9BT78",311890.333333333,325633.333333333,"Q9BT78","nonmito",""
"COPS5","Q92905",260206,269042.333333333,"Q92905","nonmito",""
"COPS6","Q7L5N1",247483.333333333,252538,"Q7L5N1","nonmito",""
"COPS7A","Q9UBW8",166336.666666667,167157.666666667,"Q9UBW8","nonmito",""
"COPS7B","Q9H9Q2",233592.333333333,242084.333333333,"Q9H9Q2","nonmito",""
"COPS8","Q99627",467284,528163,"Q99627","nonmito",""
"COPZ1","P61923",1109550,1233726.66666667,"P61923","nonmito",""
"COQ3","Q9NZJ6",202464.666666667,222848.333333333,"Q9NZJ6","mito",""
"COQ5","Q5HYK3",83381.4,116379,"Q5HYK3","mito",""
"COQ6","Q9Y2Z9;Q9Y2Z9-3",266183.333333333,311003.333333333,"Q9Y2Z9","mito",""
"COQ8A","Q8NI60",256597.333333333,224343.333333333,"Q8NI60","mito",""
"COQ8B","Q96D53",77821.1,77904.2666666667,"Q96D53","mito",""
"COQ9","O75208",124341.333333333,123434.666666667,"O75208","mito",""
"CORO1A","P31146",74401.2666666667,75795.2666666667,"P31146","nonmito",""
"CORO1B","Q9BR76",391543,375632.666666667,"Q9BR76","nonmito",""
"CORO1C","Q9ULV4;Q9ULV4-2;Q9ULV4-3",327530.666666667,302615.333333333,"Q9ULV4","nonmito",""
"CORO7","P57737-3",249339,247099.333333333,"P57737","nonmito",""
"COTL1","Q14019",310333.333333333,310337,"Q14019","nonmito",""
"COX11","Q9Y6N1",65470.3,69485.7,"Q9Y6N1","mito",""
"COX15","Q7KZN9;Q7KZN9-2",154007,130106.666666667,"Q7KZN9","mito",""
"COX16","Q9P0S2",164327.666666667,132676,"Q9P0S2","mito",""
"COX4I1","P13073",633367,523965.333333333,"P13073","mito","CIV"
"COX5A","P20674",1054584,771547.666666667,"P20674","mito","CIV"
"COX5B","P10606",505241.333333333,375340.333333333,"P10606","mito","CIV"
"COX6B1","P14854",463999.666666667,366117,"P14854","mito","CIV"
"COX6C","P09669",191485,129318,"P09669","mito","CIV"
"COX7A2L","O14548",92943,89218.6333333333,"O14548","mito","CIV"
"CPD","O75976",142794.666666667,131224.333333333,"O75976","nonmito",""
"CPNE1","Q99829",451241,337705.666666667,"Q99829","nonmito",""
"CPNE2","Q96FN4",84237.9666666667,79034.4333333333,"Q96FN4","nonmito",""
"CPNE3","O75131",482558.666666667,502906,"O75131","nonmito",""
"CPNE8","Q86YQ8",255997.666666667,259443.333333333,"Q86YQ8","nonmito",""
"CPOX","P36551",239480.666666667,216054,"P36551","mito",""
"CPPED1","Q9BRF8",88018.5333333333,99330.0333333333,"Q9BRF8","nonmito",""
"CPS1","P31327;P31327-3",184177.666666667,158963,"P31327","mito",""
"CPSF1","Q10570",191825,188725.333333333,"Q10570","nonmito",""
"CPSF2","Q9P2I0",220695.333333333,210097.666666667,"Q9P2I0","nonmito",""
"CPSF3","Q9UKF6",236861.666666667,218561.333333333,"Q9UKF6","nonmito",""
"CPSF4","O95639",182032.666666667,180042.666666667,"O95639","nonmito",""
"CPSF6","Q16630;Q16630-2;Q16630-3",448284.666666667,484844,"Q16630","nonmito",""
"CPSF7","Q8N684;Q8N684-2;Q8N684-3",364314,384758,"Q8N684","nonmito",""
"CPT1A","P50416",92506.9,87378,"P50416","mito",""
"CPT2","P23786",130199.333333333,114014.666666667,"P23786","mito",""
"CPVL","Q9H3G5",288953.666666667,271743.333333333,"Q9H3G5","nonmito",""
"CRADD","P78560",56669.4666666667,57877.4333333333,"P78560","nonmito",""
"CRAT","P43155;P43155-2",73202.1666666667,55956.6,"P43155","mito",""
"CRBN","Q96SW2;Q96SW2-2",156997.333333333,169768.666666667,"Q96SW2","nonmito",""
"CRCP","O75575",90634.1666666667,93586.5666666667,"O75575","nonmito",""
"CREB1","P16220;P16220-2;P16220-3",238219,260089.666666667,"P16220","nonmito",""
"CREBBP","Q92793",86945.6666666667,103166,"Q92793","nonmito",""
"CREG1","O75629",260261,294774.666666667,"O75629","nonmito",""
"CRELD1","Q96HD1",56532.7,45292.5,"Q96HD1","nonmito",""
"CRELD2","Q6UXH1;Q6UXH1-4;Q6UXH1-5;Q6UXH1-6",92002.4333333333,104128.266666667,"Q6UXH1","nonmito",""
"CRIP2","P52943;P52943-2",41758,38854.3666666667,"P52943","nonmito",""
"CRK","P46108",217997.666666667,228573.666666667,"P46108","nonmito",""
"CRKL","P46109",511932,528928,"P46109","nonmito",""
"CRLF3","Q8IUI8",119309.666666667,111100.333333333,"Q8IUI8","nonmito",""
"CRNKL1","Q9BZJ0;Q9BZJ0-2;Q9BZJ0-3",203278.333333333,213439,"Q9BZJ0","nonmito",""
"CROCC","Q5TZA2",155729.5,143866.5,"Q5TZA2","nonmito",""
"CROT","Q9UKG9",54149.5333333333,56572.2333333333,"Q9UKG9","mito",""
"CRTAP","O75718",234400.333333333,238647.333333333,"O75718","nonmito",""
"CRTC1","Q6UUV9;Q6UUV9-2",227119.333333333,228367,"Q6UUV9","nonmito",""
"CRTC2","Q53ET0",93723.4333333333,97971.4333333333,"Q53ET0","nonmito",""
"CRTC3","Q6UUV7;Q6UUV7-3",93638.5,90376.8,"Q6UUV7","nonmito",""
"CRYBG3","Q68DQ2",104656.15,113932.3,"Q68DQ2","nonmito",""
"CRYGD","P07320",209812.666666667,187042.333333333,"P07320","nonmito",""
"CRYZ","Q08257",246691.666666667,230194,"Q08257","mito",""
"CRYZL1","O95825",95631.2,88398.1666666667,"O95825","nonmito",""
"CS","O75390",855949.666666667,927178.333333333,"O75390","mito",""
"CSDE1","O75534;O75534-2;O75534-3;O75534-4",382465.333333333,547986.666666667,"O75534","nonmito",""
"CSE1L","P55060;P55060-3",666842.333333333,692613.333333333,"P55060","nonmito",""
"CSK","P41240",273140,257269.333333333,"P41240","nonmito",""
"CSNK1A1","P48729-3",200847.333333333,234490,"P48729","nonmito",""
"CSNK1D","P48730;P48730-2",141940.666666667,172245.666666667,"P48730","nonmito",""
"CSNK1E","P49674",189896.666666667,216390,"0","nonmito",""
"CSNK1G2","P78368",85197.4,90167.7666666667,"P78368","nonmito",""
"CSNK1G3","Q9Y6M4-3",117030.333333333,111163.333333333,"Q9Y6M4","nonmito",""
"CSNK2A1","P68400",328977.333333333,331600,"P68400","nonmito",""
