"genename","uniprot","mean_ctrl","mean_patient","mito","complex"
"GNE","Q9Y223;Q9Y223-2",74286.32,81146.2666666667,"nonmito",""
"GNG12","Q9UBI6",144495.4,161580,"nonmito",""
"GNL1","P36915",90671.24,95454.9666666667,"nonmito",""
"GNL2","Q13823",39663.58,24706.0333333333,"nonmito",""
"GNL3","Q9BVP2;Q9BVP2-2",81179.34,56065.1333333333,"nonmito",""
"GNPAT","O15228",45843.98,43989.9666666667,"nonmito",""
"GNPDA1","P46926",169483.4,288436.333333333,"nonmito",""
"GNPDA2","Q8TDQ7",164663.2,231203,"nonmito",""
"GNPNAT1","Q96EK6",129349.2,121024.666666667,"nonmito",""
"GNS","P15586",300580.4,226728,"nonmito",""
"GOLGA1","Q92805",33864.02,31930.1,"nonmito",""
"GOLGA2","Q08379",71523.2,77344.6,"nonmito",""
"GOLGA3","Q08378",64828.24,54929.0666666667,"nonmito",""
"GOLGA4","Q13439;Q13439-3",44639.24,48054.2666666667,"nonmito",""
"GOLGA5","Q8TBA6",67922.9,76058.3,"nonmito",""
"GOLGA7","Q7Z5G4;Q7Z5G4-3",136574,263713.666666667,"nonmito",""
"GOLGB1","Q14789;Q14789-2",46792.42,49592.7666666667,"nonmito",""
"GOLIM4","O00461",58984.94,42365.6,"nonmito",""
"GOLM1","Q8NBJ4;Q8NBJ4-2",29839.28,44386.1666666667,"nonmito",""
"GOLM2","Q6P4E1;Q6P4E1-5",45223.02,54744.1,"nonmito",""
"GOLPH3","Q9H4A6",52619.94,61130.6333333333,"mito",""
"GOLPH3L","Q9H4A5",142761.8,119994,"nonmito",""
"GOLT1B","Q9Y3E0",172996.4,204594.333333333,"nonmito",""
"GOPC","Q9HD26;Q9HD26-2",70961.52,81501.5,"nonmito",""
"GORASP1","Q9BQQ3",62182.94,65618.1,"nonmito",""
"GORASP2","Q9H8Y8;Q9H8Y8-3",128211.6,147751.666666667,"nonmito",""
"GOSR1","O95249",109953,138641.333333333,"nonmito",""
"GOSR2","O14653;O14653-2",80523.38,81058.8,"nonmito",""
"GOT1","P17174",213349.8,186621.333333333,"nonmito",""
"GOT2","P00505",220157.4,263113,"mito",""
"GPAA1","O43292",97303.64,110851.666666667,"nonmito",""
"GPAM","Q9HCL2",34946.45,32588.2333333333,"mito",""
"GPAT4","Q86UL3",53299.76,69317.8,"nonmito",""
"GPC1","P35052",79481.8,82818.7,"nonmito",""
"GPD2","P43304",135073,116380.666666667,"mito",""
"GPHN","Q9NQX3;Q9NQX3-2",74315.44,56650.9666666667,"nonmito",""
"GPI","P06744",281496.6,360122.666666667,"nonmito",""
"GPKOW","Q92917",48867.88,50012.3666666667,"nonmito",""
