"genename","uniprot","mean_ctrl","mean_patient","mito","complex"
"SUMF2","Q8NBJ7",174753,185440,"nonmito",""
"SUMO1","P63165",68054.12,72311.0666666667,"nonmito",""
"SUMO3","P55854;P55854-2",66253.2,65392.4666666667,"nonmito",""
"SUN1","O94901-9",56983.62,57007.2333333333,"nonmito",""
"SUN2","Q9UH99;Q9UH99-2",91729.5,90205.9666666667,"nonmito",""
"SUPT16H","Q9Y5B9",85367.08,126843,"nonmito",""
"SUPT5H","O00267;O00267-2",55319.16,73545.4,"nonmito",""
"SUPT6H","Q7KZ85",48340.76,58694.6666666667,"nonmito",""
"SUPV3L1","Q8IYB8",83626.04,82959.4333333333,"mito",""
"SURF4","O15260",433404.4,457627.333333333,"nonmito",""
"SURF6","O75683",47778,41391.2333333333,"nonmito",""
"SVIL","O95425-4",37146.98,26141.8666666667,"nonmito",""
"SWAP70","Q9UH65",92737.66,104571.666666667,"nonmito",""
"SYAP1","Q96A49",53809.86,28586.1666666667,"nonmito",""
"SYDE1","Q6ZW31",53081.18,70131.3666666667,"nonmito",""
"SYMPK","Q92797",34197.26,42772.3,"nonmito",""
"SYNC","Q9H7C4-2",115201.74,55370.9,"nonmito",""
"SYNCRIP","O60506",307776,307508,"nonmito",""
"SYNE1","Q8NF91",47348.5,50100.2666666667,"nonmito",""
"SYNE2","Q8WXH0;Q8WXH0-2",18479.4666666667,24225,"nonmito",""
"SYNE3","Q6ZMZ3;Q6ZMZ3-2",67398.36,67412.3333333333,"nonmito",""
"SYNJ1","O43426",28589.76,31482,"nonmito",""
"SYNJ2","O15056",48025.44,51490.8,"nonmito",""
"SYNJ2BP","P57105",102920.24,122177.666666667,"mito",""
"SYNPO2","Q9UMS6",77789.06,30220.0333333333,"nonmito",""
"SYPL1","Q16563-2",408384.8,485977.333333333,"nonmito",""
"SYT11","Q9BT88",51781.78,132883.333333333,"nonmito",""
"SYVN1","Q86TM6;Q86TM6-2;Q86TM6-3",74185.06,89304.3333333333,"nonmito",""
