"genename","uniprot","mean_ctrl","mean_patient","mito","complex"
"BIN1","O00499;O00499-11;O00499-2;O00499-6",68054.8,55741.7,"nonmito",""
"BIRC6","Q9NR09",29658.18,21273.8333333333,"nonmito",""
"BLMH","Q13867",73515.78,91181.0333333333,"nonmito",""
"BLOC1S3","Q6QNY0",77019.72,37074.5666666667,"nonmito",""
"BLVRA","P53004",212567.6,250140,"nonmito",""
"BLVRB","P30043",187920.2,201347.666666667,"nonmito",""
"BMP2K","Q9NSY1",87760.94,51299.9333333333,"nonmito",""
"BMS1","Q14692",35555.92,45892.4,"nonmito",""
"BNIP1","Q12981",108748.82,116574.833333333,"nonmito",""
"BNIP2","Q12982;Q12982-2",103062,85662.9,"nonmito",""
"BNIP3L","O60238;O60238-2",30566.88,26074.8,"mito",""
"BOLA2","Q9H3K6",101933.2,142214,"nonmito",""
"BOP1","Q14137",65330.12,80231.2,"nonmito",""
"BPGM","P07738",44067.16,58453.7333333333,"nonmito",""
"BPHL","Q86WA6;Q86WA6-2",48817.64,74556.9,"mito",""
"BPNT1","O95861",129288.4,122228.333333333,"nonmito",""
"BPNT2","Q9NX62",107870.84,95562.6,"nonmito",""
"BRAT1","Q6PJG6",38231.18,35727.4333333333,"nonmito",""
"BRCC3","P46736;P46736-2;P46736-3",28668.06,44474.5333333333,"nonmito",""
"BRD4","O60885",49274.8,60584.2666666667,"nonmito",""
"BRIX1","Q8TDN6",64062.66,62088.6666666667,"nonmito",""
"BROX","Q5VW32",64956.8,106308.333333333,"nonmito",""
"BSG","P35613;P35613-2",223820.4,255984,"nonmito",""
"BST1","Q10588",79025.36,61326.5,"nonmito",""
"BTAF1","O14981",48490.6,37015.2,"nonmito",""
"BTBD1","Q9H0C5;Q9H0C5-2",38253,30740.7,"nonmito",""
"BTF3","P20290",124741,176979.666666667,"nonmito",""
"BTF3L4","Q96K17",93153.16,115116,"nonmito",""
"BUB3","O43684;O43684-2",174758.6,233555,"nonmito",""
