"genename","uniprot","mean_ctrl","mean_patient","mito","complex"
"ANTXR2","P58335-4",67517.54,73114.1,"nonmito",""
"ANXA1","P04083",1382576,1480313.33333333,"nonmito",""
"ANXA11","P50995;P50995-2",414679.6,299425.666666667,"nonmito",""
"ANXA2","P07355",1410140,983386.666666667,"nonmito",""
"ANXA3","P12429",79291.66,27182.4333333333,"nonmito",""
"ANXA4","P09525",401368.6,477483.333333333,"nonmito",""
"ANXA5","P08758",1602170,1096343.33333333,"nonmito",""
"ANXA6","P08133",653079,716582.666666667,"nonmito",""
"ANXA7","P20073;P20073-2",255048.8,326515,"nonmito",""
"AP1B1","Q10567;Q10567-2",192480.8,266151.666666667,"nonmito",""
"AP1G1","O43747;O43747-2",130784.6,165866.333333333,"nonmito",""
"AP1M1","Q9BXS5;Q9BXS5-2",138202.4,172248.333333333,"nonmito",""
"AP1S1","P61966",72440.82,102547.5,"nonmito",""
"AP1S2","P56377",120199.08,64985.5,"nonmito",""
"AP2A1","O95782;O95782-2",184494.4,313394.333333333,"nonmito",""
"AP2A2","O94973",152419.6,191453.666666667,"nonmito",""
"AP2B1","P63010;P63010-2",184614.8,271427,"nonmito",""
"AP2M1","Q96CW1;Q96CW1-2",224506.4,324849,"nonmito",""
"AP2S1","P53680",218855.2,300657.333333333,"nonmito",""
"AP3B1","O00203;O00203-3",134175,153941.333333333,"nonmito",""
"AP3B2","Q13367;Q13367-4",85511.86,116281,"nonmito",""
"AP3D1","O14617;O14617-5",99530.56,128852.666666667,"nonmito",""
"AP3M1","Q9Y2T2",176887.8,209091.666666667,"nonmito",""
"AP3M2","P53677",106394.6,124152.333333333,"nonmito",""
"AP3S1","Q92572",174815.8,225307.666666667,"nonmito",""
"AP4B1","Q9Y6B7",38689.925,40194.1333333333,"nonmito",""
"AP4E1","Q9UPM8",31357.84,29519.8666666667,"nonmito",""
"AP4M1","O00189",47882.66,39828.7666666667,"nonmito",""
"AP5B1","Q2VPB7",26950.96,28095.6666666667,"nonmito",""
"AP5Z1","O43299",36711.7,40502.2,"nonmito",""
"APAF1","O14727;O14727-4;O14727-5",35965.06,26939.6,"nonmito",""
"APBB1","O00213;O00213-2",201371.76,281642.666666667,"nonmito",""
"APBB1IP","Q7Z5R6",94727.84,297555,"nonmito",""
"APEH","P13798",189429.2,188543,"nonmito",""
"APEX1","P27695",140069.4,115591.333333333,"mito",""
"APH1A","Q96BI3;Q96BI3-2",51401.6,60546.6333333333,"nonmito",""
"API5","Q9BZZ5",135838.4,75837.2333333333,"nonmito",""
"APIP","Q96GX9",44407.16,31758.1,"nonmito",""
"APLP2","Q06481;Q06481-3;Q06481-6",55634.4,149171,"nonmito",""
"APMAP","Q9HDC9",351240.2,412669.333333333,"nonmito",""
"APOB","P04114",175139.6,313520.333333333,"nonmito",""
"APOBEC3C","Q9NRW3",129353.2,184281,"nonmito",""
"APOE","P02649",92016.3,250831,"nonmito",""
