"genename","uniprot","mean_ctrl","mean_patient","mito","complex"
"ERGIC3","Q9Y282;Q9Y282-3",54223.42,47068.7333333333,"nonmito",""
"ERH","P84090",76646.1,101987.5,"nonmito",""
"ERI3","O43414;O43414-2;O43414-3",168833.8,159480.666666667,"nonmito",""
"ERLEC1","Q96DZ1;Q96DZ1-3",64378.46,51950.8666666667,"nonmito",""
"ERLIN1","O75477",142030.6,126884.333333333,"nonmito",""
"ERLIN2","O94905",162301.2,154596,"nonmito",""
"ERMP1","Q7Z2K6",49553.54,42485.8666666667,"nonmito",""
"ERO1A","Q96HE7",127082,109114.333333333,"nonmito",""
"ERP29","P30040",483471.8,328729.666666667,"nonmito",""
"ERP44","Q9BS26",314938.8,244494.666666667,"nonmito",""
"ESD","P10768",218774.2,216506.333333333,"nonmito",""
"ESYT1","Q9BSJ8",257302.6,242188.666666667,"nonmito",""
"ESYT2","A0FGR8;A0FGR8-2;A0FGR8-6",109355,96814.3,"nonmito",""
"ETF1","P62495",155632,159113.333333333,"nonmito",""
"ETFA","P13804",159252,156108.666666667,"mito",""
"ETFB","P38117",242902,255716,"mito",""
"ETFDH","Q16134",38451.78,41994.6333333333,"mito",""
"ETHE1","O95571",229246.4,134681,"mito",""
"EVI5","O60447;O60447-2",27073.275,36200.4,"nonmito",""
"EVI5L","Q96CN4;Q96CN4-2",45353.8666666667,37740.9333333333,"nonmito",""
"EWSR1","Q01844;Q01844-3;Q01844-5;Q01844-6",130697,163162.666666667,"nonmito",""
"EXD2","Q9NVH0",42881.96,39271.3333333333,"mito",""
"EXOC1","Q9NV70-2",92717.44,75813.0666666667,"nonmito",""
"EXOC2","Q96KP1",82109.26,77327.0666666667,"nonmito",""
"EXOC3","O60645",103301.32,93618.1333333333,"nonmito",""
"EXOC4","Q96A65",75929.88,69091.3333333333,"nonmito",""
"EXOC5","O00471",103634.12,96813.5666666667,"nonmito",""
"EXOC6B","Q9Y2D4",72864.28,62370.6666666667,"nonmito",""
"EXOC7","Q9UPT5;Q9UPT5-5;Q9UPT5-6",80248.9,67864.6333333333,"nonmito",""
"EXOC8","Q8IYI6",65316.18,59569.6,"nonmito",""
"EXOG","Q9Y2C4",61586,56315.5666666667,"mito",""
"EXOSC1","Q9Y3B2",35836.12,40139.0333333333,"nonmito",""
"EXOSC10","Q01780",52098.38,54311.4333333333,"nonmito",""
"EXOSC2","Q13868",76697.16,103037.633333333,"nonmito",""
"EXOSC3","Q9NQT5",25546.68,39950.4,"nonmito",""
"EXOSC4","Q9NPD3",57367.24,63143.9666666667,"nonmito",""
"EXOSC5","Q9NQT4",57839.76,69210.8,"nonmito",""
"EXOSC6","Q5RKV6",49719.5,57113.3,"nonmito",""
"EXOSC7","Q15024",53278.06,51367.5666666667,"nonmito",""
